transaction_id,transaction_datetime,part_id,transaction_type,quantity,stock_before,stock_after,linked_work_order_id
TXN_000327,2025-04-23 03:55:00,PART_0218,ISSUE,7,44,37,WO_06054
TXN_000328,2024-06-10 08:17:00,PART_0132,ISSUE,7,40,33,WO_09483
TXN_000329,2025-07-30 18:31:00,PART_0120,ISSUE,1,18,17,WO_08858
TXN_000330,2024-12-17 10:29:00,PART_0183,RECEIPT,8,39,47,
TXN_000331,2025-08-31 10:49:00,PART_0155,ADJUSTMENT,7,36,43,
TXN_000332,2025-02-16 20:12:00,PART_0245,RECEIPT,7,27,34,
TXN_000333,2024-07-28 13:44:00,PART_0185,ISSUE,8,59,51,WO_04439
TXN_000334,2024-05-14 16:07:00,PART_0091,ISSUE,3,43,40,WO_07954
TXN_000335,2024-02-10 20:25:00,PART_0245,ISSUE,2,34,32,WO_00785
TXN_000336,2025-08-29 01:12:00,PART_0003,ISSUE,6,29,23,WO_02885
TXN_000337,2024-06-26 06:57:00,PART_0204,RECEIPT,6,47,53,
TXN_000338,2024-08-30 10:23:00,PART_0003,ISSUE,2,23,21,WO_08436
TXN_000339,2025-06-10 17:23:00,PART_0088,RECEIPT,7,6,13,
TXN_000340,2024-05-08 18:18:00,PART_0058,ISSUE,5,39,34,WO_07133
TXN_000341,2024-05-16 04:29:00,PART_0280,ISSUE,6,71,65,WO_06864
TXN_000342,2024-08-14 16:09:00,PART_0027,ISSUE,3,50,47,WO_00914
TXN_000343,2024-09-29 05:27:00,PART_0016,RECEIPT,7,8,15,
TXN_000344,2025-06-28 10:24:00,PART_0201,ISSUE,7,29,22,WO_07070
TXN_000345,2025-02-09 18:04:00,PART_0056,ISSUE,4,59,55,WO_06160
TXN_000346,2025-04-14 15:40:00,PART_0215,RECEIPT,7,14,21,
TXN_000347,2024-10-28 23:22:00,PART_0101,RECEIPT,4,27,31,
TXN_000348,2025-08-09 18:36:00,PART_0130,RECEIPT,7,40,47,
TXN_000349,2025-04-22 17:07:00,PART_0114,RECEIPT,8,58,66,
TXN_000350,2025-08-22 04:29:00,PART_0300,RECEIPT,8,50,58,
TXN_000351,2025-03-17 13:39:00,PART_0264,ISSUE,5,40,35,WO_09981
TXN_000352,2025-05-28 05:38:00,PART_0024,ISSUE,5,45,40,WO_02942
TXN_000353,2024-12-06 09:23:00,PART_0229,ISSUE,4,47,43,WO_03331
TXN_000354,2024-07-25 18:12:00,PART_0110,ISSUE,6,33,27,WO_02254
TXN_000355,2024-05-21 08:10:00,PART_0076,RECEIPT,8,26,34,
TXN_000356,2024-09-22 22:38:00,PART_0223,RECEIPT,1,10,11,
TXN_000357,2024-10-07 21:26:00,PART_0029,RECEIPT,8,20,28,
TXN_000358,2024-07-22 19:18:00,PART_0290,ISSUE,1,32,31,WO_07622
TXN_000359,2025-02-27 20:19:00,PART_0070,ISSUE,3,21,18,WO_09319
TXN_000360,2025-07-24 13:32:00,PART_0084,RECEIPT,8,0,8,
TXN_000361,2024-08-04 06:25:00,PART_0105,RECEIPT,5,35,40,
TXN_000362,2024-04-30 07:36:00,PART_0196,RECEIPT,5,26,31,
TXN_000363,2025-03-03 07:29:00,PART_0048,RECEIPT,7,47,54,
TXN_000364,2025-02-25 02:52:00,PART_0269,ISSUE,6,57,51,WO_04410
TXN_000365,2025-07-04 09:02:00,PART_0281,ISSUE,3,39,36,WO_02548
TXN_000366,2025-06-25 11:24:00,PART_0179,ISSUE,5,27,22,WO_03182
TXN_000367,2024-02-01 21:09:00,PART_0272,RECEIPT,2,53,55,
TXN_000368,2025-02-23 10:35:00,PART_0153,ISSUE,1,60,59,WO_02720
TXN_000369,2024-04-15 14:25:00,PART_0151,ADJUSTMENT,2,31,33,
TXN_000370,2025-03-04 17:50:00,PART_0144,ISSUE,6,8,2,WO_03377
TXN_000371,2025-05-08 12:00:00,PART_0253,ISSUE,1,28,27,WO_00105
TXN_000372,2025-02-09 15:50:00,PART_0189,RECEIPT,7,41,48,
TXN_000373,2025-07-26 05:07:00,PART_0115,ISSUE,2,31,29,WO_06121
TXN_000374,2024-11-08 01:33:00,PART_0188,RECEIPT,1,5,6,
TXN_000375,2024-02-17 23:21:00,PART_0180,ISSUE,5,28,23,WO_03751
TXN_000376,2025-04-15 08:54:00,PART_0280,RECEIPT,4,65,69,
TXN_000377,2025-09-11 13:11:00,PART_0127,ISSUE,1,4,3,WO_00296
TXN_000378,2024-07-28 11:46:00,PART_0084,ADJUSTMENT,4,8,4,
TXN_000379,2025-02-05 17:37:00,PART_0189,ISSUE,8,48,40,WO_07095
TXN_000380,2024-05-06 03:54:00,PART_0229,RECEIPT,2,43,45,
TXN_000381,2024-12-03 16:31:00,PART_0084,ISSUE,3,4,1,WO_01852
TXN_000382,2025-01-29 09:01:00,PART_0118,ISSUE,2,49,47,WO_01429
TXN_000383,2024-07-15 12:28:00,PART_0027,RECEIPT,4,47,51,
TXN_000384,2024-12-01 08:00:00,PART_0113,RECEIPT,7,51,58,
TXN_000385,2024-12-28 08:51:00,PART_0087,RECEIPT,7,34,41,
TXN_000386,2024-11-11 13:45:00,PART_0198,RECEIPT,8,27,35,
TXN_000387,2025-06-29 01:02:00,PART_0298,RECEIPT,3,4,7,
TXN_000388,2024-01-18 19:37:00,PART_0069,ISSUE,1,47,46,WO_08355
TXN_000389,2025-04-30 00:59:00,PART_0163,RECEIPT,6,46,52,
TXN_000390,2024-04-14 06:23:00,PART_0057,RECEIPT,8,36,44,
TXN_000391,2024-08-31 20:32:00,PART_0081,ISSUE,2,13,11,WO_02892
TXN_000392,2025-06-14 18:01:00,PART_0105,ISSUE,7,40,33,WO_02921
TXN_000393,2025-08-01 17:26:00,PART_0111,RECEIPT,6,4,10,
TXN_000394,2024-03-05 23:23:00,PART_0299,ISSUE,4,26,22,WO_03717
TXN_000395,2024-09-09 23:50:00,PART_0300,RECEIPT,2,58,60,
TXN_000396,2025-01-16 07:52:00,PART_0156,ISSUE,3,43,40,WO_00800
TXN_000397,2025-01-02 03:14:00,PART_0152,ADJUSTMENT,1,49,48,
TXN_000398,2024-08-29 07:57:00,PART_0204,ISSUE,7,53,46,WO_06042
TXN_000399,2024-01-02 12:54:00,PART_0121,ISSUE,5,20,15,WO_05294
TXN_000400,2024-02-09 16:52:00,PART_0260,ISSUE,5,15,10,WO_01361
TXN_000401,2024-03-26 19:57:00,PART_0265,ISSUE,7,30,23,WO_00468
TXN_000402,2024-03-15 01:54:00,PART_0180,ISSUE,6,23,17,WO_08265
TXN_000403,2024-08-16 00:20:00,PART_0048,ISSUE,7,54,47,WO_02650
TXN_000404,2025-06-29 18:58:00,PART_0116,RECEIPT,3,13,16,
TXN_000405,2024-03-22 19:44:00,PART_0225,ISSUE,5,49,44,WO_03953
TXN_000406,2024-05-28 23:41:00,PART_0257,RECEIPT,4,45,49,
TXN_000407,2024-02-09 21:12:00,PART_0223,ISSUE,8,11,3,WO_02068
TXN_000408,2024-03-21 12:49:00,PART_0210,ISSUE,5,15,10,WO_01564
TXN_000409,2024-04-12 20:40:00,PART_0137,RECEIPT,5,39,44,
TXN_000410,2024-06-18 03:23:00,PART_0189,ISSUE,6,40,34,WO_08604
TXN_000411,2024-06-14 09:28:00,PART_0216,RECEIPT,5,24,29,
TXN_000412,2024-09-30 18:18:00,PART_0244,ISSUE,5,57,52,WO_07594
TXN_000413,2024-01-26 09:48:00,PART_0083,ISSUE,6,32,26,WO_06602
TXN_000414,2025-09-03 02:13:00,PART_0149,RECEIPT,6,49,55,
TXN_000415,2024-02-02 03:12:00,PART_0251,ADJUSTMENT,6,51,45,
TXN_000416,2025-07-10 14:03:00,PART_0239,RECEIPT,1,58,59,
TXN_000417,2024-04-30 09:24:00,PART_0108,RECEIPT,8,19,27,
TXN_000418,2024-11-09 15:59:00,PART_0016,ISSUE,6,15,9,WO_01126
TXN_000419,2024-11-10 12:32:00,PART_0208,ISSUE,2,10,8,WO_05297
TXN_000420,2024-03-12 11:57:00,PART_0211,RECEIPT,6,40,46,
TXN_000421,2025-01-25 14:31:00,PART_0119,RECEIPT,1,27,28,
TXN_000422,2025-08-25 22:11:00,PART_0112,RECEIPT,7,30,37,
TXN_000423,2024-09-27 06:56:00,PART_0289,RECEIPT,5,48,53,
TXN_000424,2025-06-29 10:52:00,PART_0249,ADJUSTMENT,2,28,30,
TXN_000425,2024-07-20 07:36:00,PART_0248,ISSUE,2,23,21,WO_06644
TXN_000426,2024-02-17 06:35:00,PART_0058,RECEIPT,3,34,37,
TXN_000427,2025-07-06 04:32:00,PART_0016,ISSUE,1,9,8,WO_08900
TXN_000428,2024-03-28 18:13:00,PART_0270,ISSUE,8,50,42,WO_09200
TXN_000429,2025-04-16 20:50:00,PART_0252,ISSUE,8,19,11,WO_08142
TXN_000430,2024-02-14 06:41:00,PART_0249,ISSUE,1,30,29,WO_06103
TXN_000431,2024-12-03 13:15:00,PART_0188,ISSUE,6,6,0,WO_04523
TXN_000432,2025-06-24 19:00:00,PART_0020,ISSUE,6,7,1,WO_09595
TXN_000433,2024-11-29 01:33:00,PART_0065,RECEIPT,8,9,17,
TXN_000434,2024-03-16 15:00:00,PART_0215,ISSUE,7,21,14,WO_02160
TXN_000435,2024-08-01 02:44:00,PART_0146,RECEIPT,3,47,50,
TXN_000436,2025-03-05 17:32:00,PART_0106,ISSUE,8,49,41,WO_01118
TXN_000437,2024-03-07 02:00:00,PART_0228,RECEIPT,7,21,28,
TXN_000438,2024-10-05 07:26:00,PART_0059,ISSUE,7,18,11,WO_02398
TXN_000439,2024-11-07 02:16:00,PART_0215,ISSUE,7,14,7,WO_05167
TXN_000440,2025-03-31 13:29:00,PART_0011,ISSUE,1,45,44,WO_06189
TXN_000441,2025-07-29 03:53:00,PART_0193,ISSUE,4,21,17,WO_03400
TXN_000442,2024-01-16 22:26:00,PART_0164,RECEIPT,6,9,15,
TXN_000443,2025-03-06 23:01:00,PART_0269,ISSUE,1,51,50,WO_08372
TXN_000444,2024-05-03 23:28:00,PART_0055,RECEIPT,8,41,49,
TXN_000445,2024-04-25 01:15:00,PART_0259,ISSUE,6,31,25,WO_01946
TXN_000446,2025-01-15 08:46:00,PART_0292,RECEIPT,5,24,29,
TXN_000447,2024-04-14 09:55:00,PART_0064,ISSUE,1,36,35,WO_04074
TXN_000448,2024-12-30 19:49:00,PART_0043,RECEIPT,8,58,66,
TXN_000449,2024-08-01 01:36:00,PART_0197,ISSUE,3,35,32,WO_08967
TXN_000450,2024-09-16 08:31:00,PART_0175,ISSUE,5,59,54,WO_05907
TXN_000451,2025-03-15 08:19:00,PART_0285,RECEIPT,2,61,63,
TXN_000452,2025-08-04 19:54:00,PART_0083,ISSUE,7,26,19,WO_05964
TXN_000453,2025-08-02 16:21:00,PART_0224,ISSUE,1,9,8,WO_08699
TXN_000454,2024-12-10 17:46:00,PART_0148,ISSUE,1,59,58,WO_06642
TXN_000455,2024-02-13 19:54:00,PART_0166,ISSUE,2,8,6,WO_01567
TXN_000456,2025-04-08 13:58:00,PART_0050,ISSUE,1,0,0,WO_09895
TXN_000457,2024-09-22 12:53:00,PART_0163,RECEIPT,4,52,56,
TXN_000458,2024-07-07 19:53:00,PART_0007,RECEIPT,2,0,2,
TXN_000459,2024-10-04 15:24:00,PART_0139,RECEIPT,3,4,7,
TXN_000460,2025-08-28 01:59:00,PART_0194,RECEIPT,6,42,48,
TXN_000461,2024-08-26 01:53:00,PART_0291,ISSUE,3,68,65,WO_02481
TXN_000462,2024-01-14 13:39:00,PART_0069,ISSUE,3,46,43,WO_09321
TXN_000463,2024-07-17 12:43:00,PART_0277,RECEIPT,7,32,39,
TXN_000464,2025-03-25 13:45:00,PART_0237,ISSUE,1,31,30,WO_07310
TXN_000465,2024-01-22 09:20:00,PART_0003,RECEIPT,4,21,25,
TXN_000466,2025-03-17 04:43:00,PART_0155,ISSUE,8,43,35,WO_06158
TXN_000467,2024-11-27 01:06:00,PART_0132,ISSUE,5,33,28,WO_00434
TXN_000468,2025-07-20 13:31:00,PART_0097,RECEIPT,7,11,18,
TXN_000469,2025-01-26 11:39:00,PART_0237,ISSUE,7,30,23,WO_00071
TXN_000470,2025-08-14 10:11:00,PART_0278,ADJUSTMENT,4,16,12,
TXN_000471,2024-03-26 04:57:00,PART_0180,RECEIPT,7,17,24,
TXN_000472,2024-04-16 02:58:00,PART_0037,ISSUE,6,13,7,WO_05138
TXN_000473,2024-05-17 06:50:00,PART_0256,RECEIPT,8,42,50,
TXN_000474,2025-01-05 22:01:00,PART_0170,ISSUE,4,26,22,WO_08127
TXN_000475,2025-06-09 06:32:00,PART_0105,RECEIPT,2,33,35,
TXN_000476,2024-07-14 05:42:00,PART_0292,RECEIPT,3,29,32,
TXN_000477,2024-10-04 04:27:00,PART_0175,ISSUE,4,54,50,WO_04217
TXN_000478,2025-07-07 10:48:00,PART_0088,ISSUE,8,13,5,WO_01380
TXN_000479,2024-09-17 10:20:00,PART_0292,ISSUE,5,32,27,WO_04711
TXN_000480,2024-01-07 06:24:00,PART_0103,ISSUE,5,58,53,WO_09290
TXN_000481,2024-07-11 13:30:00,PART_0191,ISSUE,8,17,9,WO_05298
TXN_000482,2024-05-29 10:49:00,PART_0027,ISSUE,3,51,48,WO_09146
TXN_000483,2024-07-27 03:26:00,PART_0245,ISSUE,4,32,28,WO_08392
TXN_000484,2025-07-13 21:14:00,PART_0184,ISSUE,8,52,44,WO_00163
TXN_000485,2025-06-28 16:21:00,PART_0221,ISSUE,6,44,38,WO_04077
TXN_000486,2024-05-30 20:47:00,PART_0218,ISSUE,7,37,30,WO_06464
TXN_000487,2024-06-08 12:43:00,PART_0299,ISSUE,3,22,19,WO_05777
TXN_000488,2024-05-23 16:19:00,PART_0295,ISSUE,8,63,55,WO_00410
TXN_000489,2024-02-11 14:10:00,PART_0255,ISSUE,6,45,39,WO_01785
TXN_000490,2024-11-25 15:57:00,PART_0200,ISSUE,5,17,12,WO_02791
TXN_000491,2024-08-15 05:55:00,PART_0244,ISSUE,3,52,49,WO_05354
TXN_000492,2025-02-18 07:33:00,PART_0113,ISSUE,4,58,54,WO_08614
TXN_000493,2024-02-04 04:46:00,PART_0175,ISSUE,8,50,42,WO_02418
TXN_000494,2024-11-24 07:30:00,PART_0131,ADJUSTMENT,1,28,29,
TXN_000495,2025-04-29 22:57:00,PART_0114,ISSUE,7,66,59,WO_02875
TXN_000496,2025-09-07 04:03:00,PART_0175,ISSUE,1,42,41,WO_09892
TXN_000497,2024-12-27 20:28:00,PART_0049,ISSUE,3,27,24,WO_05443
TXN_000498,2024-12-09 22:44:00,PART_0257,ISSUE,3,49,46,WO_03348
TXN_000499,2024-04-24 13:47:00,PART_0269,ISSUE,6,50,44,WO_04793
TXN_000500,2025-01-13 13:24:00,PART_0258,ISSUE,1,15,14,WO_02519
TXN_000501,2025-09-10 06:58:00,PART_0018,ISSUE,6,9,3,WO_07074
TXN_000502,2024-11-18 17:57:00,PART_0024,RECEIPT,3,40,43,
TXN_000503,2025-09-06 12:45:00,PART_0280,ISSUE,3,69,66,WO_02096
TXN_000504,2024-01-24 18:29:00,PART_0185,RECEIPT,1,51,52,
TXN_000505,2024-05-03 10:18:00,PART_0230,ISSUE,2,12,10,WO_09611
TXN_000506,2024-07-14 17:00:00,PART_0235,ISSUE,5,38,33,WO_06811
TXN_000507,2024-08-09 22:30:00,PART_0097,ISSUE,7,18,11,WO_09707
TXN_000508,2025-03-18 14:48:00,PART_0150,ISSUE,3,15,12,WO_03096
TXN_000509,2024-12-14 05:14:00,PART_0269,ISSUE,7,44,37,WO_05500
TXN_000510,2025-01-24 00:47:00,PART_0002,RECEIPT,4,45,49,
TXN_000511,2024-12-20 16:25:00,PART_0104,RECEIPT,4,26,30,
TXN_000512,2025-08-05 22:49:00,PART_0228,ISSUE,6,28,22,WO_09927
TXN_000513,2024-08-21 02:30:00,PART_0215,ISSUE,3,7,4,WO_03754
TXN_000514,2024-02-27 21:54:00,PART_0159,RECEIPT,3,32,35,
TXN_000515,2024-03-25 06:33:00,PART_0136,ISSUE,3,37,34,WO_02522
TXN_000516,2025-02-10 06:15:00,PART_0104,RECEIPT,7,30,37,
TXN_000517,2025-08-19 00:35:00,PART_0078,RECEIPT,1,52,53,
TXN_000518,2024-02-06 17:59:00,PART_0179,ISSUE,2,22,20,WO_04224
TXN_000519,2024-10-14 11:04:00,PART_0070,ISSUE,1,18,17,WO_04101
TXN_000520,2024-08-29 21:11:00,PART_0111,ISSUE,1,10,9,WO_06760
TXN_000521,2025-03-17 00:44:00,PART_0126,RECEIPT,1,35,36,
TXN_000522,2024-03-27 16:43:00,PART_0261,RECEIPT,1,61,62,
TXN_000523,2024-04-10 14:54:00,PART_0287,ISSUE,2,38,36,WO_09526
TXN_000524,2024-07-18 23:58:00,PART_0226,RECEIPT,5,30,35,
TXN_000525,2025-06-28 12:15:00,PART_0165,ISSUE,6,14,8,WO_00695
TXN_000526,2025-04-04 06:51:00,PART_0119,RECEIPT,2,28,30,
TXN_000527,2024-12-17 20:30:00,PART_0008,RECEIPT,8,0,8,
TXN_000528,2024-03-06 13:53:00,PART_0028,RECEIPT,4,0,4,
TXN_000529,2025-08-27 14:39:00,PART_0144,ISSUE,2,2,0,WO_02018
TXN_000530,2024-04-20 15:46:00,PART_0298,ISSUE,3,7,4,WO_00513
TXN_000531,2024-11-10 16:10:00,PART_0173,ADJUSTMENT,8,15,7,
TXN_000532,2024-12-27 21:49:00,PART_0185,ISSUE,4,52,48,WO_09656
TXN_000533,2025-05-19 07:01:00,PART_0111,ISSUE,7,9,2,WO_06108
TXN_000534,2024-11-27 04:41:00,PART_0196,ISSUE,6,31,25,WO_07832
TXN_000535,2024-07-30 04:22:00,PART_0023,ISSUE,1,40,39,WO_09166
TXN_000536,2024-04-12 09:23:00,PART_0078,ISSUE,8,53,45,WO_04988
TXN_000537,2024-06-08 00:35:00,PART_0028,RECEIPT,7,4,11,
TXN_000538,2024-06-18 11:21:00,PART_0249,RECEIPT,2,29,31,
TXN_000539,2024-11-23 15:34:00,PART_0290,RECEIPT,1,31,32,
TXN_000540,2025-08-13 07:18:00,PART_0017,RECEIPT,3,10,13,
TXN_000541,2025-02-18 18:01:00,PART_0161,ISSUE,3,14,11,WO_02141
TXN_000542,2025-02-06 20:20:00,PART_0205,ISSUE,5,11,6,WO_08474
TXN_000543,2024-02-15 14:19:00,PART_0021,RECEIPT,3,39,42,
TXN_000544,2024-06-16 01:23:00,PART_0148,RECEIPT,8,58,66,
TXN_000545,2024-01-20 15:17:00,PART_0285,ISSUE,8,63,55,WO_00004
TXN_000546,2024-12-10 16:17:00,PART_0178,ADJUSTMENT,5,36,31,
TXN_000547,2024-06-02 15:51:00,PART_0045,ISSUE,3,6,3,WO_02445
TXN_000548,2024-10-26 09:49:00,PART_0195,RECEIPT,7,51,58,
TXN_000549,2024-12-09 01:13:00,PART_0273,RECEIPT,4,20,24,
TXN_000550,2024-02-16 17:43:00,PART_0140,ISSUE,3,26,23,WO_04755
TXN_000551,2025-08-03 23:13:00,PART_0046,ISSUE,5,23,18,WO_04083
TXN_000552,2024-02-13 14:07:00,PART_0189,ISSUE,5,34,29,WO_08931
TXN_000553,2025-03-26 10:36:00,PART_0134,RECEIPT,2,37,39,
TXN_000554,2024-05-12 19:01:00,PART_0067,RECEIPT,7,39,46,
TXN_000555,2025-04-14 21:01:00,PART_0013,ISSUE,2,54,52,WO_05396
TXN_000556,2025-01-26 09:40:00,PART_0129,ISSUE,2,49,47,WO_02010
TXN_000557,2025-05-28 03:11:00,PART_0035,RECEIPT,1,40,41,
TXN_000558,2024-09-23 19:38:00,PART_0281,ISSUE,3,36,33,WO_03473
TXN_000559,2024-11-01 01:10:00,PART_0159,ISSUE,7,35,28,WO_04202
TXN_000560,2024-07-23 07:42:00,PART_0201,RECEIPT,5,22,27,
TXN_000561,2024-12-02 04:28:00,PART_0095,ADJUSTMENT,1,53,52,
TXN_000562,2024-03-24 06:52:00,PART_0164,ISSUE,2,15,13,WO_09952
TXN_000563,2024-03-12 20:47:00,PART_0175,ISSUE,4,41,37,WO_06864
TXN_000564,2024-07-07 04:45:00,PART_0256,ISSUE,3,50,47,WO_03943
TXN_000565,2025-01-01 10:12:00,PART_0143,RECEIPT,5,43,48,
TXN_000566,2024-06-12 18:04:00,PART_0089,ISSUE,8,55,47,WO_05392
TXN_000567,2025-09-10 04:48:00,PART_0007,ISSUE,1,2,1,WO_02540
TXN_000568,2025-06-04 14:42:00,PART_0232,RECEIPT,5,15,20,
TXN_000569,2025-05-24 09:55:00,PART_0060,ISSUE,7,8,1,WO_05322
TXN_000570,2024-12-18 01:34:00,PART_0293,ISSUE,1,13,12,WO_04693
TXN_000571,2025-06-05 14:25:00,PART_0090,ISSUE,8,44,36,WO_03271
TXN_000572,2025-06-21 20:27:00,PART_0103,ISSUE,4,53,49,WO_09271
TXN_000573,2024-02-28 13:39:00,PART_0186,ISSUE,7,22,15,WO_06318
TXN_000574,2024-02-28 10:44:00,PART_0093,RECEIPT,6,52,58,
TXN_000575,2025-07-01 16:26:00,PART_0153,ISSUE,7,59,52,WO_00167
TXN_000576,2024-07-09 00:57:00,PART_0111,ADJUSTMENT,2,2,4,
TXN_000577,2025-03-07 23:52:00,PART_0051,RECEIPT,4,57,61,
TXN_000578,2025-05-13 10:22:00,PART_0179,RECEIPT,3,20,23,
TXN_000579,2024-08-27 05:25:00,PART_0007,ISSUE,1,1,0,WO_07705
TXN_000580,2025-04-27 16:17:00,PART_0171,ISSUE,5,24,19,WO_08254
TXN_000581,2024-12-15 23:12:00,PART_0243,RECEIPT,2,22,24,
TXN_000582,2024-06-03 18:26:00,PART_0020,RECEIPT,1,1,2,
TXN_000583,2025-04-11 00:57:00,PART_0063,RECEIPT,5,38,43,
TXN_000584,2024-04-14 00:08:00,PART_0268,ISSUE,1,37,36,WO_05858
TXN_000585,2024-05-21 09:36:00,PART_0131,RECEIPT,6,29,35,
TXN_000586,2024-03-10 12:22:00,PART_0213,ISSUE,1,9,8,WO_09103
TXN_000587,2024-04-10 07:56:00,PART_0025,RECEIPT,6,9,15,
TXN_000588,2024-02-01 22:28:00,PART_0106,ISSUE,4,41,37,WO_01718
TXN_000589,2024-11-06 11:40:00,PART_0033,ISSUE,4,13,9,WO_00139
TXN_000590,2024-05-12 09:06:00,PART_0167,ISSUE,2,54,52,WO_07776
TXN_000591,2025-08-04 21:41:00,PART_0038,RECEIPT,5,24,29,
TXN_000592,2024-08-17 22:51:00,PART_0247,RECEIPT,7,49,56,
TXN_000593,2024-10-29 12:22:00,PART_0161,RECEIPT,3,11,14,
TXN_000594,2024-10-08 08:19:00,PART_0277,ISSUE,7,39,32,WO_07675
TXN_000595,2025-07-17 14:50:00,PART_0024,ISSUE,7,43,36,WO_06244
TXN_000596,2025-04-08 04:10:00,PART_0160,ISSUE,4,26,22,WO_03280
TXN_000597,2024-03-12 23:49:00,PART_0260,ISSUE,7,10,3,WO_09673
TXN_000598,2025-07-04 08:30:00,PART_0273,ISSUE,6,24,18,WO_06666
TXN_000599,2024-06-17 21:15:00,PART_0211,ISSUE,1,46,45,WO_01571
TXN_000600,2024-11-19 18:49:00,PART_0173,ISSUE,2,7,5,WO_00080
TXN_000601,2024-09-07 21:11:00,PART_0172,RECEIPT,3,33,36,
TXN_000602,2025-07-20 08:30:00,PART_0033,ISSUE,7,9,2,WO_09987
TXN_000603,2025-06-29 06:25:00,PART_0097,ISSUE,1,11,10,WO_05631
TXN_000604,2025-03-10 18:02:00,PART_0254,RECEIPT,2,38,40,
TXN_000605,2024-08-14 08:00:00,PART_0088,ADJUSTMENT,6,5,11,
TXN_000606,2024-02-06 01:51:00,PART_0041,ISSUE,4,11,7,WO_06554
TXN_000607,2024-05-24 01:25:00,PART_0266,ISSUE,5,51,46,WO_09280
TXN_000608,2024-12-18 00:56:00,PART_0062,ISSUE,7,9,2,WO_06383
TXN_000609,2025-07-03 22:13:00,PART_0031,RECEIPT,2,39,41,
TXN_000610,2025-03-06 23:23:00,PART_0024,ISSUE,6,36,30,WO_09772
TXN_000611,2024-08-10 23:29:00,PART_0211,RECEIPT,3,45,48,
TXN_000612,2025-05-07 00:01:00,PART_0265,ISSUE,4,23,19,WO_05702
TXN_000613,2025-05-31 06:46:00,PART_0164,RECEIPT,2,13,15,
TXN_000614,2024-06-13 18:35:00,PART_0291,ISSUE,2,65,63,WO_02228
TXN_000615,2025-04-15 09:44:00,PART_0063,ISSUE,2,43,41,WO_08473
TXN_000616,2025-06-20 04:00:00,PART_0063,ADJUSTMENT,1,41,40,
TXN_000617,2025-04-21 04:40:00,PART_0179,RECEIPT,2,23,25,
TXN_000618,2025-05-04 10:18:00,PART_0053,ISSUE,1,8,7,WO_02907
TXN_000619,2024-03-10 16:33:00,PART_0090,ISSUE,7,36,29,WO_06873
TXN_000620,2024-08-26 01:21:00,PART_0247,RECEIPT,1,56,57,
TXN_000621,2024-11-23 06:42:00,PART_0089,ISSUE,1,47,46,WO_03132
TXN_000622,2025-03-03 15:47:00,PART_0075,RECEIPT,5,25,30,
TXN_000623,2025-06-06 21:00:00,PART_0057,ISSUE,8,44,36,WO_00584
TXN_000624,2024-12-24 15:19:00,PART_0023,RECEIPT,8,39,47,
TXN_000625,2024-04-20 15:24:00,PART_0174,RECEIPT,2,20,22,
TXN_000626,2024-12-17 15:09:00,PART_0035,ISSUE,2,41,39,WO_06902
TXN_000627,2024-07-30 06:53:00,PART_0012,RECEIPT,1,28,29,
TXN_000628,2025-08-22 18:15:00,PART_0048,ISSUE,2,47,45,WO_02775
TXN_000629,2025-09-14 14:49:00,PART_0190,ISSUE,3,27,24,WO_09340
TXN_000630,2025-08-17 04:35:00,PART_0058,ISSUE,3,37,34,WO_02347
TXN_000631,2025-07-13 08:07:00,PART_0205,ISSUE,6,6,0,WO_02099
TXN_000632,2024-10-20 13:41:00,PART_0118,RECEIPT,2,47,49,
TXN_000633,2024-10-02 19:14:00,PART_0152,ISSUE,7,48,41,WO_01612
TXN_000634,2024-04-30 19:32:00,PART_0296,RECEIPT,7,10,17,
TXN_000635,2024-11-20 13:51:00,PART_0224,RECEIPT,5,8,13,
TXN_000636,2025-03-07 09:22:00,PART_0244,RECEIPT,6,49,55,
TXN_000637,2025-06-05 13:16:00,PART_0131,ISSUE,4,35,31,WO_06099
TXN_000638,2024-05-07 03:19:00,PART_0012,ISSUE,2,29,27,WO_00449
TXN_000639,2025-06-13 15:03:00,PART_0019,ISSUE,7,13,6,WO_05708
TXN_000640,2025-01-31 04:09:00,PART_0155,ISSUE,7,35,28,WO_05612
TXN_000641,2024-02-15 03:52:00,PART_0210,ISSUE,2,10,8,WO_02824
TXN_000642,2024-03-10 06:35:00,PART_0288,ISSUE,1,0,0,WO_07188
TXN_000643,2025-07-14 10:23:00,PART_0269,ISSUE,8,37,29,WO_01643
TXN_000644,2024-05-04 06:22:00,PART_0181,ISSUE,4,47,43,WO_07122
TXN_000645,2024-12-08 23:01:00,PART_0017,RECEIPT,5,13,18,
TXN_000646,2025-01-27 21:00:00,PART_0215,RECEIPT,6,4,10,
TXN_000647,2024-07-15 15:37:00,PART_0029,RECEIPT,1,28,29,
TXN_000648,2024-04-30 19:24:00,PART_0149,RECEIPT,7,55,62,
TXN_000649,2024-02-13 10:11:00,PART_0083,RECEIPT,3,19,22,
TXN_000650,2024-03-31 15:58:00,PART_0115,ADJUSTMENT,5,29,34,
TXN_000651,2025-04-16 15:03:00,PART_0261,RECEIPT,8,62,70,
TXN_000652,2025-03-13 03:51:00,PART_0119,ISSUE,4,30,26,WO_03814
TXN_000653,2025-05-21 11:02:00,PART_0061,RECEIPT,4,22,26,
TXN_000654,2024-12-14 05:07:00,PART_0186,RECEIPT,8,15,23,
