order_id,machine_id,customer_id,product_id,quantity,scheduled_start,scheduled_end,priority,status
ORD_000215,APU_035,CUST_0489,PRODUCT_054,488,2025-04-02 09:21:00,2025-04-02 13:21:00,High,In Progress
ORD_000216,APU_043,CUST_0406,PRODUCT_060,183,2026-06-30 14:10:00,2026-07-01 04:10:00,High,In Progress
ORD_000217,APU_017,CUST_0493,PRODUCT_102,134,2025-12-05 03:53:00,2025-12-05 15:53:00,Low,In Progress
ORD_000218,APU_040,CUST_0557,PRODUCT_095,1500,2025-11-21 17:22:00,2025-11-21 23:22:00,Critical,Completed
ORD_000219,APU_016,CUST_0486,PRODUCT_046,2154,2025-04-10 10:00:00,2025-04-10 16:00:00,High,In Progress
ORD_000220,APU_042,CUST_0380,PRODUCT_051,143,2026-01-11 20:48:00,2026-01-11 21:48:00,Critical,Scheduled
ORD_000221,APU_005,CUST_0577,PRODUCT_039,2700,2026-01-14 02:54:00,2026-01-14 07:54:00,Medium,Completed
ORD_000222,APU_021,CUST_0554,PRODUCT_027,1161,2025-01-28 03:41:00,2025-01-28 12:41:00,Low,At Risk
ORD_000223,APU_013,CUST_0574,PRODUCT_051,139,2026-06-22 03:56:00,2026-06-22 05:56:00,High,At Risk
ORD_000224,APU_035,CUST_0287,PRODUCT_013,266,2025-12-04 22:01:00,2025-12-05 14:01:00,High,At Risk
ORD_000225,APU_017,CUST_0152,PRODUCT_010,890,2025-04-07 13:59:00,2025-04-07 22:59:00,High,At Risk
ORD_000226,APU_027,CUST_0188,PRODUCT_097,2372,2026-04-12 09:17:00,2026-04-12 14:17:00,Critical,In Progress
ORD_000227,APU_004,CUST_0754,PRODUCT_108,1070,2026-04-05 07:06:00,2026-04-05 23:06:00,Medium,At Risk
ORD_000228,APU_003,CUST_0573,PRODUCT_042,1205,2025-12-19 11:56:00,2025-12-19 18:56:00,Critical,At Risk
ORD_000229,APU_022,CUST_0581,PRODUCT_077,2713,2026-01-26 00:18:00,2026-01-26 10:18:00,Low,Completed
ORD_000230,APU_046,CUST_0606,PRODUCT_076,1101,2026-05-04 09:46:00,2026-05-05 01:46:00,Medium,At Risk
ORD_000231,APU_023,CUST_0059,PRODUCT_092,2064,2025-11-22 16:49:00,2025-11-22 21:49:00,High,Scheduled
ORD_000232,APU_013,CUST_0404,PRODUCT_102,1608,2026-06-21 14:26:00,2026-06-21 17:26:00,High,Completed
ORD_000233,APU_019,CUST_0553,PRODUCT_038,1157,2025-06-16 22:02:00,2025-06-17 08:02:00,Critical,At Risk
ORD_000234,APU_047,CUST_0473,PRODUCT_012,1872,2025-03-22 14:19:00,2025-03-22 18:19:00,Critical,In Progress
ORD_000235,APU_016,CUST_0523,PRODUCT_020,1201,2025-02-10 13:56:00,2025-02-10 19:56:00,Low,In Progress
ORD_000236,APU_045,CUST_0734,PRODUCT_064,575,2025-05-14 03:07:00,2025-05-14 05:07:00,Medium,Scheduled
ORD_000237,APU_031,CUST_0419,PRODUCT_120,792,2025-09-02 22:03:00,2025-09-03 04:03:00,Medium,Scheduled
ORD_000238,APU_021,CUST_0325,PRODUCT_114,534,2025-08-04 03:49:00,2025-08-04 11:49:00,Medium,In Progress
ORD_000239,APU_037,CUST_0099,PRODUCT_063,501,2025-06-06 10:57:00,2025-06-06 12:57:00,Critical,Scheduled
ORD_000240,APU_007,CUST_0754,PRODUCT_111,296,2025-08-06 21:20:00,2025-08-07 09:20:00,High,Scheduled
ORD_000241,APU_040,CUST_0297,PRODUCT_095,623,2026-04-19 16:29:00,2026-04-19 19:29:00,Critical,At Risk
ORD_000242,APU_036,CUST_0348,PRODUCT_117,497,2025-02-08 15:52:00,2025-02-08 17:52:00,Critical,In Progress
ORD_000243,APU_008,CUST_0473,PRODUCT_003,1941,2025-07-14 16:25:00,2025-07-14 23:25:00,Low,Scheduled
ORD_000244,APU_014,CUST_0737,PRODUCT_039,109,2026-01-09 08:54:00,2026-01-09 14:54:00,High,At Risk
ORD_000245,APU_013,CUST_0094,PRODUCT_101,573,2025-08-21 03:54:00,2025-08-21 14:54:00,Low,Completed
ORD_000246,APU_008,CUST_0471,PRODUCT_062,274,2025-12-26 21:46:00,2025-12-27 03:46:00,Low,Scheduled
ORD_000247,APU_032,CUST_0481,PRODUCT_048,2595,2025-12-15 04:24:00,2025-12-15 09:24:00,Medium,In Progress
ORD_000248,APU_014,CUST_0374,PRODUCT_058,1769,2026-04-12 17:10:00,2026-04-13 04:10:00,Medium,In Progress
ORD_000249,APU_038,CUST_0125,PRODUCT_020,167,2025-08-11 07:53:00,2025-08-11 20:53:00,High,Scheduled
ORD_000250,APU_012,CUST_0596,PRODUCT_111,2921,2026-07-01 18:42:00,2026-07-02 07:42:00,Medium,In Progress
ORD_000251,APU_033,CUST_0748,PRODUCT_024,2092,2026-03-23 19:02:00,2026-03-24 04:02:00,Critical,At Risk
ORD_000252,APU_004,CUST_0639,PRODUCT_002,1928,2025-12-11 21:44:00,2025-12-12 03:44:00,Critical,In Progress
ORD_000253,APU_014,CUST_0649,PRODUCT_011,2239,2026-04-23 12:18:00,2026-04-23 19:18:00,Critical,At Risk
ORD_000254,APU_044,CUST_0575,PRODUCT_030,1884,2025-09-18 03:50:00,2025-09-18 05:50:00,Critical,Scheduled
ORD_000255,APU_023,CUST_0211,PRODUCT_108,2626,2026-02-12 20:14:00,2026-02-13 00:14:00,High,Scheduled
ORD_000256,APU_026,CUST_0353,PRODUCT_117,2687,2026-05-30 11:11:00,2026-05-31 00:11:00,Medium,In Progress
ORD_000257,APU_034,CUST_0230,PRODUCT_092,1450,2026-02-18 06:02:00,2026-02-18 21:02:00,Medium,At Risk
ORD_000258,APU_036,CUST_0069,PRODUCT_007,302,2026-02-09 15:14:00,2026-02-10 05:14:00,Medium,Scheduled
ORD_000259,APU_026,CUST_0603,PRODUCT_095,2593,2026-05-07 00:13:00,2026-05-07 06:13:00,Critical,At Risk
ORD_000260,APU_048,CUST_0291,PRODUCT_056,415,2026-02-21 02:28:00,2026-02-21 17:28:00,Critical,In Progress
ORD_000261,APU_009,CUST_0278,PRODUCT_003,1430,2025-12-06 20:10:00,2025-12-07 11:10:00,High,Scheduled
ORD_000262,APU_023,CUST_0563,PRODUCT_036,1122,2025-01-30 01:49:00,2025-01-30 08:49:00,Low,In Progress
ORD_000263,APU_026,CUST_0290,PRODUCT_040,1375,2025-04-03 10:58:00,2025-04-03 21:58:00,High,At Risk
ORD_000264,APU_037,CUST_0592,PRODUCT_022,76,2025-04-02 05:14:00,2025-04-02 21:14:00,Critical,Completed
ORD_000265,APU_010,CUST_0731,PRODUCT_070,460,2026-04-28 00:42:00,2026-04-28 03:42:00,High,Scheduled
ORD_000266,APU_015,CUST_0379,PRODUCT_057,2482,2025-05-30 22:47:00,2025-05-31 04:47:00,Critical,Scheduled
ORD_000267,APU_002,CUST_0662,PRODUCT_017,2754,2026-03-14 04:26:00,2026-03-14 16:26:00,High,At Risk
ORD_000268,APU_014,CUST_0037,PRODUCT_005,252,2025-02-13 18:56:00,2025-02-13 19:56:00,Medium,Completed
ORD_000269,APU_002,CUST_0179,PRODUCT_056,500,2025-11-26 11:49:00,2025-11-26 20:49:00,Low,Completed
ORD_000270,APU_040,CUST_0076,PRODUCT_018,965,2025-03-07 04:24:00,2025-03-07 06:24:00,Low,At Risk
ORD_000271,APU_043,CUST_0725,PRODUCT_103,2484,2026-04-02 08:35:00,2026-04-02 13:35:00,High,Scheduled
ORD_000272,APU_049,CUST_0799,PRODUCT_021,1615,2025-11-25 19:34:00,2025-11-26 04:34:00,Medium,At Risk
ORD_000273,APU_040,CUST_0511,PRODUCT_050,194,2025-10-09 14:31:00,2025-10-10 00:31:00,Medium,At Risk
ORD_000274,APU_015,CUST_0410,PRODUCT_112,2142,2026-04-04 10:52:00,2026-04-04 13:52:00,Medium,Scheduled
ORD_000275,APU_022,CUST_0788,PRODUCT_039,1336,2026-06-08 06:25:00,2026-06-08 18:25:00,Critical,Completed
ORD_000276,APU_027,CUST_0056,PRODUCT_047,2098,2025-01-26 11:44:00,2025-01-27 03:44:00,High,Completed
ORD_000277,APU_029,CUST_0536,PRODUCT_080,2472,2025-03-24 01:58:00,2025-03-24 07:58:00,Critical,Completed
ORD_000278,APU_007,CUST_0437,PRODUCT_019,2966,2025-02-28 17:57:00,2025-03-01 09:57:00,Low,Scheduled
ORD_000279,APU_033,CUST_0086,PRODUCT_036,1005,2026-01-10 05:17:00,2026-01-10 21:17:00,High,Completed
ORD_000280,APU_043,CUST_0380,PRODUCT_018,497,2025-06-18 14:55:00,2025-06-18 22:55:00,Medium,Scheduled
ORD_000281,APU_011,CUST_0778,PRODUCT_024,855,2026-05-11 12:13:00,2026-05-11 23:13:00,Medium,Completed
ORD_000282,APU_036,CUST_0700,PRODUCT_064,808,2026-04-04 18:41:00,2026-04-04 21:41:00,High,In Progress
ORD_000283,APU_039,CUST_0756,PRODUCT_120,78,2025-02-27 03:45:00,2025-02-27 05:45:00,Low,Completed
ORD_000284,APU_009,CUST_0798,PRODUCT_013,271,2026-01-09 05:14:00,2026-01-09 14:14:00,Critical,In Progress
ORD_000285,APU_015,CUST_0742,PRODUCT_064,1660,2025-07-09 12:34:00,2025-07-09 21:34:00,Critical,Scheduled
ORD_000286,APU_011,CUST_0161,PRODUCT_114,2229,2025-10-17 12:13:00,2025-10-17 14:13:00,Critical,Completed
ORD_000287,APU_021,CUST_0556,PRODUCT_024,1022,2025-07-11 12:17:00,2025-07-11 17:17:00,Low,At Risk
ORD_000288,APU_039,CUST_0287,PRODUCT_074,2913,2026-01-06 06:03:00,2026-01-06 08:03:00,Low,Completed
ORD_000289,APU_031,CUST_0384,PRODUCT_078,527,2025-01-03 15:34:00,2025-01-03 16:34:00,Low,At Risk
ORD_000290,APU_029,CUST_0767,PRODUCT_035,1271,2025-01-07 06:48:00,2025-01-07 21:48:00,Medium,Scheduled
ORD_000291,APU_031,CUST_0478,PRODUCT_087,404,2026-04-03 03:34:00,2026-04-03 08:34:00,Medium,Completed
ORD_000292,APU_019,CUST_0362,PRODUCT_053,89,2025-09-22 12:34:00,2025-09-23 00:34:00,High,In Progress
ORD_000293,APU_002,CUST_0432,PRODUCT_039,1149,2025-04-08 09:41:00,2025-04-08 18:41:00,Medium,Scheduled
ORD_000294,APU_038,CUST_0349,PRODUCT_022,2937,2025-09-27 06:42:00,2025-09-27 11:42:00,Medium,Scheduled
ORD_000295,APU_009,CUST_0580,PRODUCT_002,2671,2026-05-21 17:44:00,2026-05-21 19:44:00,High,In Progress
ORD_000296,APU_043,CUST_0729,PRODUCT_107,2229,2026-04-09 14:10:00,2026-04-10 02:10:00,High,In Progress
ORD_000297,APU_012,CUST_0739,PRODUCT_117,818,2026-04-09 21:46:00,2026-04-10 00:46:00,Critical,Completed
ORD_000298,APU_031,CUST_0282,PRODUCT_033,687,2025-12-26 19:52:00,2025-12-27 00:52:00,Low,Scheduled
ORD_000299,APU_049,CUST_0188,PRODUCT_060,820,2025-10-18 09:52:00,2025-10-18 17:52:00,High,Scheduled
ORD_000300,APU_040,CUST_0009,PRODUCT_056,1389,2025-06-09 13:13:00,2025-06-09 14:13:00,Critical,Scheduled
ORD_000301,APU_034,CUST_0357,PRODUCT_063,666,2026-06-07 01:48:00,2026-06-07 12:48:00,Medium,Scheduled
ORD_000302,APU_039,CUST_0517,PRODUCT_061,2364,2025-04-24 03:51:00,2025-04-24 15:51:00,Critical,Scheduled
ORD_000303,APU_002,CUST_0405,PRODUCT_074,2925,2026-07-08 11:40:00,2026-07-08 13:40:00,Critical,Scheduled
ORD_000304,APU_028,CUST_0419,PRODUCT_038,515,2026-03-23 23:39:00,2026-03-24 00:39:00,High,In Progress
ORD_000305,APU_047,CUST_0082,PRODUCT_099,89,2025-06-20 21:14:00,2025-06-21 12:14:00,High,Completed
ORD_000306,APU_022,CUST_0779,PRODUCT_045,230,2025-09-24 03:51:00,2025-09-24 06:51:00,Low,At Risk
ORD_000307,APU_032,CUST_0387,PRODUCT_011,2159,2025-08-28 06:04:00,2025-08-28 22:04:00,Medium,In Progress
ORD_000308,APU_024,CUST_0392,PRODUCT_021,1601,2026-04-15 05:42:00,2026-04-15 20:42:00,Critical,Completed
ORD_000309,APU_038,CUST_0442,PRODUCT_031,2562,2025-03-04 01:54:00,2025-03-04 04:54:00,Medium,In Progress
ORD_000310,APU_025,CUST_0450,PRODUCT_068,821,2025-04-26 10:48:00,2025-04-26 22:48:00,Critical,In Progress
ORD_000311,APU_003,CUST_0645,PRODUCT_081,541,2025-11-26 08:21:00,2025-11-26 10:21:00,Medium,Completed
ORD_000312,APU_044,CUST_0567,PRODUCT_078,2332,2026-07-04 05:21:00,2026-07-04 18:21:00,Critical,Completed
ORD_000313,APU_016,CUST_0102,PRODUCT_055,995,2025-07-01 01:47:00,2025-07-01 06:47:00,High,Scheduled
ORD_000314,APU_035,CUST_0080,PRODUCT_105,2401,2025-10-20 09:22:00,2025-10-20 18:22:00,Critical,Completed
ORD_000315,APU_021,CUST_0057,PRODUCT_062,931,2026-02-04 16:12:00,2026-02-04 17:12:00,Low,Scheduled
ORD_000316,APU_027,CUST_0635,PRODUCT_079,198,2025-01-30 20:23:00,2025-01-31 00:23:00,High,At Risk
ORD_000317,APU_011,CUST_0788,PRODUCT_012,308,2025-07-14 12:53:00,2025-07-14 22:53:00,Low,In Progress
ORD_000318,APU_037,CUST_0217,PRODUCT_105,95,2025-12-18 08:26:00,2025-12-18 16:26:00,Low,Completed
ORD_000319,APU_024,CUST_0086,PRODUCT_100,2237,2025-03-12 16:46:00,2025-03-13 05:46:00,High,At Risk
ORD_000320,APU_049,CUST_0456,PRODUCT_118,88,2026-03-02 02:45:00,2026-03-02 06:45:00,Critical,Scheduled
ORD_000321,APU_016,CUST_0212,PRODUCT_014,1696,2026-06-18 16:52:00,2026-06-18 21:52:00,High,In Progress
ORD_000322,APU_017,CUST_0153,PRODUCT_033,2645,2025-06-10 02:10:00,2025-06-10 07:10:00,High,In Progress
ORD_000323,APU_037,CUST_0247,PRODUCT_070,1584,2025-09-02 06:05:00,2025-09-02 10:05:00,High,Completed
ORD_000324,APU_003,CUST_0616,PRODUCT_062,172,2025-05-09 13:07:00,2025-05-09 23:07:00,High,In Progress
ORD_000325,APU_047,CUST_0407,PRODUCT_053,2874,2025-10-15 15:06:00,2025-10-15 16:06:00,High,Scheduled
ORD_000326,APU_048,CUST_0229,PRODUCT_082,457,2025-06-07 05:48:00,2025-06-07 09:48:00,Low,At Risk
ORD_000327,APU_016,CUST_0064,PRODUCT_099,1256,2025-11-18 07:32:00,2025-11-18 23:32:00,Low,Scheduled
ORD_000328,APU_012,CUST_0179,PRODUCT_005,585,2025-04-28 00:03:00,2025-04-28 12:03:00,High,In Progress
ORD_000329,APU_015,CUST_0006,PRODUCT_050,2658,2026-05-31 10:56:00,2026-05-31 11:56:00,Medium,In Progress
ORD_000330,APU_004,CUST_0451,PRODUCT_070,1153,2025-08-20 11:31:00,2025-08-20 12:31:00,Medium,At Risk
ORD_000331,APU_032,CUST_0475,PRODUCT_090,1464,2025-05-23 18:14:00,2025-05-24 04:14:00,Medium,Scheduled
ORD_000332,APU_028,CUST_0743,PRODUCT_056,648,2026-05-05 06:18:00,2026-05-05 17:18:00,Critical,Scheduled
ORD_000333,APU_040,CUST_0742,PRODUCT_095,1435,2026-03-12 21:31:00,2026-03-13 05:31:00,Low,Completed
ORD_000334,APU_029,CUST_0442,PRODUCT_052,1961,2025-11-19 00:54:00,2025-11-19 08:54:00,Low,At Risk
ORD_000335,APU_011,CUST_0504,PRODUCT_021,1927,2025-09-26 16:36:00,2025-09-26 23:36:00,High,Scheduled
ORD_000336,APU_029,CUST_0359,PRODUCT_027,530,2025-07-24 22:37:00,2025-07-25 07:37:00,Critical,At Risk
ORD_000337,APU_003,CUST_0314,PRODUCT_066,230,2026-01-19 16:45:00,2026-01-20 06:45:00,High,Completed
ORD_000338,APU_041,CUST_0301,PRODUCT_100,410,2025-02-25 13:20:00,2025-02-26 01:20:00,Critical,At Risk
ORD_000339,APU_013,CUST_0392,PRODUCT_012,1346,2025-10-14 13:07:00,2025-10-14 23:07:00,Low,In Progress
ORD_000340,APU_019,CUST_0095,PRODUCT_093,2966,2026-03-27 20:27:00,2026-03-28 03:27:00,Critical,At Risk
ORD_000341,APU_024,CUST_0214,PRODUCT_115,2677,2025-08-24 18:06:00,2025-08-24 19:06:00,Low,Completed
ORD_000342,APU_040,CUST_0373,PRODUCT_049,2582,2025-05-26 06:09:00,2025-05-26 12:09:00,Medium,At Risk
ORD_000343,APU_040,CUST_0773,PRODUCT_063,1684,2025-12-11 05:08:00,2025-12-11 13:08:00,Low,Completed
ORD_000344,APU_038,CUST_0209,PRODUCT_013,756,2025-10-26 21:16:00,2025-10-27 03:16:00,High,In Progress
ORD_000345,APU_007,CUST_0248,PRODUCT_035,1403,2025-03-14 09:16:00,2025-03-14 15:16:00,Low,Scheduled
ORD_000346,APU_017,CUST_0469,PRODUCT_114,51,2025-07-17 04:51:00,2025-07-17 14:51:00,Medium,Completed
ORD_000347,APU_005,CUST_0328,PRODUCT_076,768,2026-06-20 05:52:00,2026-06-20 09:52:00,Critical,At Risk
ORD_000348,APU_029,CUST_0101,PRODUCT_016,1732,2026-02-22 23:37:00,2026-02-23 11:37:00,Medium,In Progress
ORD_000349,APU_046,CUST_0073,PRODUCT_075,228,2025-09-13 18:39:00,2025-09-14 02:39:00,Medium,At Risk
ORD_000350,APU_014,CUST_0499,PRODUCT_097,2472,2025-06-05 22:07:00,2025-06-06 09:07:00,High,At Risk
ORD_000351,APU_031,CUST_0505,PRODUCT_092,2846,2026-01-02 20:03:00,2026-01-03 12:03:00,Critical,Completed
ORD_000352,APU_011,CUST_0116,PRODUCT_120,1525,2025-11-15 17:02:00,2025-11-16 07:02:00,High,In Progress
ORD_000353,APU_020,CUST_0062,PRODUCT_103,79,2026-06-15 23:28:00,2026-06-16 03:28:00,Critical,Completed
ORD_000354,APU_002,CUST_0070,PRODUCT_103,2146,2025-07-18 02:54:00,2025-07-18 05:54:00,Medium,At Risk
ORD_000355,APU_027,CUST_0396,PRODUCT_107,1727,2025-04-15 22:34:00,2025-04-16 00:34:00,Critical,Completed
ORD_000356,APU_001,CUST_0095,PRODUCT_090,380,2025-05-04 04:35:00,2025-05-04 06:35:00,Critical,Scheduled
ORD_000357,APU_024,CUST_0458,PRODUCT_059,1130,2025-03-24 12:47:00,2025-03-24 20:47:00,Medium,Completed
ORD_000358,APU_004,CUST_0416,PRODUCT_007,177,2025-03-19 01:46:00,2025-03-19 04:46:00,Low,In Progress
ORD_000359,APU_001,CUST_0485,PRODUCT_029,2443,2026-06-30 20:02:00,2026-07-01 07:02:00,Critical,Completed
ORD_000360,APU_025,CUST_0336,PRODUCT_048,1190,2025-03-25 18:02:00,2025-03-26 00:02:00,High,Completed
ORD_000361,APU_038,CUST_0760,PRODUCT_017,960,2025-09-25 04:31:00,2025-09-25 07:31:00,Medium,In Progress
ORD_000362,APU_027,CUST_0617,PRODUCT_115,225,2025-11-11 23:51:00,2025-11-12 10:51:00,Low,Completed
ORD_000363,APU_031,CUST_0706,PRODUCT_046,2614,2026-04-08 01:30:00,2026-04-08 03:30:00,Critical,Scheduled
ORD_000364,APU_039,CUST_0334,PRODUCT_057,1200,2026-06-12 12:08:00,2026-06-12 14:08:00,High,At Risk
ORD_000365,APU_008,CUST_0075,PRODUCT_023,1498,2025-07-08 00:44:00,2025-07-08 07:44:00,Low,Completed
ORD_000366,APU_018,CUST_0127,PRODUCT_041,2964,2026-06-04 19:43:00,2026-06-05 07:43:00,Medium,Scheduled
ORD_000367,APU_015,CUST_0519,PRODUCT_093,1827,2025-10-13 09:45:00,2025-10-13 20:45:00,High,At Risk
ORD_000368,APU_040,CUST_0795,PRODUCT_030,1134,2025-12-18 13:44:00,2025-12-18 22:44:00,Low,In Progress
ORD_000369,APU_029,CUST_0471,PRODUCT_093,369,2026-01-09 04:58:00,2026-01-09 08:58:00,High,Scheduled
ORD_000370,APU_028,CUST_0169,PRODUCT_003,311,2025-03-20 15:58:00,2025-03-21 02:58:00,High,Scheduled
ORD_000371,APU_003,CUST_0359,PRODUCT_082,1328,2025-07-15 06:32:00,2025-07-15 13:32:00,Critical,At Risk
ORD_000372,APU_049,CUST_0314,PRODUCT_009,1457,2026-01-27 23:44:00,2026-01-28 04:44:00,Medium,In Progress
ORD_000373,APU_005,CUST_0490,PRODUCT_061,194,2025-07-26 18:04:00,2025-07-27 08:04:00,Low,Scheduled
ORD_000374,APU_014,CUST_0378,PRODUCT_107,2572,2026-03-16 01:52:00,2026-03-16 09:52:00,Critical,Scheduled
ORD_000375,APU_029,CUST_0349,PRODUCT_039,59,2025-10-26 04:25:00,2025-10-26 16:25:00,Critical,At Risk
ORD_000376,APU_032,CUST_0345,PRODUCT_028,2721,2025-07-12 09:25:00,2025-07-12 18:25:00,Low,In Progress
ORD_000377,APU_033,CUST_0130,PRODUCT_026,2181,2025-10-31 18:35:00,2025-11-01 10:35:00,Critical,In Progress
ORD_000378,APU_044,CUST_0649,PRODUCT_026,654,2025-12-27 05:23:00,2025-12-27 14:23:00,Critical,Scheduled
ORD_000379,APU_003,CUST_0723,PRODUCT_010,1995,2025-08-17 01:20:00,2025-08-17 04:20:00,Critical,Scheduled
ORD_000380,APU_031,CUST_0150,PRODUCT_071,690,2026-04-21 03:40:00,2026-04-21 11:40:00,Medium,At Risk
ORD_000381,APU_008,CUST_0187,PRODUCT_003,1313,2025-05-24 18:36:00,2025-05-24 22:36:00,Low,In Progress
ORD_000382,APU_035,CUST_0292,PRODUCT_093,2864,2025-12-18 14:09:00,2025-12-18 22:09:00,Low,In Progress
ORD_000383,APU_027,CUST_0344,PRODUCT_050,2619,2025-05-11 22:04:00,2025-05-12 14:04:00,Medium,Scheduled
ORD_000384,APU_010,CUST_0612,PRODUCT_029,568,2025-04-04 07:07:00,2025-04-04 17:07:00,Medium,At Risk
ORD_000385,APU_030,CUST_0705,PRODUCT_007,675,2025-07-07 21:30:00,2025-07-08 08:30:00,Medium,At Risk
ORD_000386,APU_044,CUST_0609,PRODUCT_109,1475,2025-01-19 12:11:00,2025-01-20 04:11:00,Low,At Risk
ORD_000387,APU_049,CUST_0785,PRODUCT_013,358,2026-04-21 06:59:00,2026-04-21 13:59:00,Critical,Completed
ORD_000388,APU_006,CUST_0740,PRODUCT_002,1229,2026-06-02 18:00:00,2026-06-02 23:00:00,Medium,At Risk
ORD_000389,APU_004,CUST_0553,PRODUCT_019,82,2025-05-24 00:29:00,2025-05-24 14:29:00,Critical,Completed
ORD_000390,APU_023,CUST_0367,PRODUCT_090,2975,2026-06-02 09:04:00,2026-06-03 00:04:00,High,At Risk
ORD_000391,APU_023,CUST_0164,PRODUCT_067,2641,2026-06-07 14:07:00,2026-06-08 02:07:00,Low,Completed
ORD_000392,APU_043,CUST_0630,PRODUCT_078,494,2026-06-02 19:17:00,2026-06-03 02:17:00,Medium,At Risk
ORD_000393,APU_015,CUST_0237,PRODUCT_012,812,2025-09-22 16:47:00,2025-09-23 04:47:00,Medium,In Progress
ORD_000394,APU_022,CUST_0412,PRODUCT_065,770,2026-01-12 10:20:00,2026-01-13 00:20:00,High,Completed
ORD_000395,APU_015,CUST_0785,PRODUCT_002,2635,2026-01-27 18:20:00,2026-01-28 05:20:00,High,Scheduled
ORD_000396,APU_036,CUST_0049,PRODUCT_011,484,2025-10-05 12:12:00,2025-10-05 14:12:00,Critical,In Progress
ORD_000397,APU_010,CUST_0050,PRODUCT_040,54,2026-03-30 13:21:00,2026-03-30 15:21:00,Medium,Completed
ORD_000398,APU_040,CUST_0397,PRODUCT_089,2482,2026-03-04 01:54:00,2026-03-04 08:54:00,Low,At Risk
ORD_000399,APU_013,CUST_0377,PRODUCT_054,799,2025-05-19 12:26:00,2025-05-19 16:26:00,Critical,Completed
ORD_000400,APU_017,CUST_0130,PRODUCT_015,1623,2025-04-21 18:14:00,2025-04-21 20:14:00,High,Completed
ORD_000401,APU_010,CUST_0300,PRODUCT_088,2719,2025-07-15 12:51:00,2025-07-15 20:51:00,Medium,Completed
ORD_000402,APU_032,CUST_0130,PRODUCT_020,1362,2025-03-24 19:53:00,2025-03-24 23:53:00,Medium,Completed
ORD_000403,APU_012,CUST_0375,PRODUCT_082,419,2026-01-27 15:37:00,2026-01-28 01:37:00,Medium,At Risk
ORD_000404,APU_031,CUST_0368,PRODUCT_104,2823,2025-10-01 17:58:00,2025-10-02 05:58:00,Medium,Scheduled
ORD_000405,APU_016,CUST_0169,PRODUCT_041,1140,2026-07-05 10:17:00,2026-07-05 15:17:00,High,At Risk
ORD_000406,APU_023,CUST_0399,PRODUCT_023,1982,2026-02-20 17:55:00,2026-02-21 04:55:00,High,In Progress
ORD_000407,APU_039,CUST_0109,PRODUCT_067,2747,2026-01-31 21:29:00,2026-02-01 11:29:00,Critical,Scheduled
ORD_000408,APU_011,CUST_0127,PRODUCT_057,2167,2026-01-13 20:39:00,2026-01-14 02:39:00,Low,In Progress
ORD_000409,APU_028,CUST_0557,PRODUCT_046,1338,2025-04-07 07:05:00,2025-04-07 16:05:00,Medium,In Progress
ORD_000410,APU_019,CUST_0443,PRODUCT_112,380,2026-05-03 11:19:00,2026-05-03 19:19:00,Critical,In Progress
ORD_000411,APU_004,CUST_0529,PRODUCT_116,2321,2026-02-04 18:39:00,2026-02-05 02:39:00,High,At Risk
ORD_000412,APU_006,CUST_0418,PRODUCT_022,2182,2026-04-30 13:35:00,2026-04-30 14:35:00,Medium,At Risk
ORD_000413,APU_042,CUST_0289,PRODUCT_002,2505,2025-08-22 09:43:00,2025-08-22 12:43:00,Critical,At Risk
ORD_000414,APU_040,CUST_0033,PRODUCT_109,1387,2025-07-07 08:20:00,2025-07-07 13:20:00,High,Scheduled
ORD_000415,APU_025,CUST_0460,PRODUCT_044,2422,2026-04-25 00:45:00,2026-04-25 05:45:00,High,In Progress
ORD_000416,APU_013,CUST_0594,PRODUCT_089,523,2026-02-08 21:37:00,2026-02-09 06:37:00,Critical,In Progress
ORD_000417,APU_008,CUST_0757,PRODUCT_101,2861,2026-03-19 16:59:00,2026-03-20 04:59:00,Low,Scheduled
ORD_000418,APU_024,CUST_0526,PRODUCT_037,2323,2026-04-04 17:19:00,2026-04-05 00:19:00,Critical,At Risk
ORD_000419,APU_023,CUST_0301,PRODUCT_060,2189,2026-05-01 06:46:00,2026-05-01 14:46:00,Medium,At Risk
ORD_000420,APU_022,CUST_0754,PRODUCT_056,2072,2026-02-19 14:11:00,2026-02-19 20:11:00,Critical,Completed
ORD_000421,APU_008,CUST_0737,PRODUCT_062,467,2026-05-19 06:17:00,2026-05-19 13:17:00,Critical,Completed
ORD_000422,APU_022,CUST_0754,PRODUCT_090,1548,2026-06-25 06:59:00,2026-06-25 20:59:00,Low,Scheduled
ORD_000423,APU_046,CUST_0570,PRODUCT_058,284,2026-01-03 14:45:00,2026-01-04 06:45:00,Medium,Scheduled
ORD_000424,APU_003,CUST_0480,PRODUCT_094,1838,2025-03-30 13:50:00,2025-03-30 14:50:00,Critical,Scheduled
ORD_000425,APU_041,CUST_0282,PRODUCT_005,2750,2026-05-01 21:38:00,2026-05-02 09:38:00,High,At Risk
ORD_000426,APU_003,CUST_0685,PRODUCT_118,2982,2025-04-30 15:33:00,2025-04-30 17:33:00,Low,At Risk
ORD_000427,APU_014,CUST_0335,PRODUCT_114,1678,2025-04-22 08:57:00,2025-04-22 19:57:00,Low,Completed
ORD_000428,APU_023,CUST_0016,PRODUCT_045,2150,2026-04-03 06:19:00,2026-04-03 14:19:00,Medium,Scheduled
ORD_000429,APU_027,CUST_0156,PRODUCT_038,878,2025-08-30 10:53:00,2025-08-30 11:53:00,Low,In Progress
